feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
g__OTU_dkd_0as	Disease2	IBS-C	0.0818927573659453	1.49469256887306	76	34	0.956462614561888	0.980654170912056
g__OTU_e5k_uqj	Disease2	UC	-0.0445616954865718	0.821823961188492	76	58	0.956912017300501	0.980654170912056
g__OTU_mpf_nq1	Disease2	IBS	-0.0399616102860402	0.728702683167582	76	37	0.956422638409422	0.980654170912056
g__OTU_ter_b2k	Disease2	IBS-C	-0.0505820348421521	0.928429977953593	76	17	0.956706934820372	0.980654170912056
g__OTU_5dc_i49	Disease2	IBS-C	-0.0362120261554285	0.746188510227407	76	8	0.961432591583605	0.98370240214879
g__OTU_pwm_uzw	Disease2	IBS	0.0322611123797498	0.673953651944026	76	36	0.961957401680238	0.98370240214879
g__OTU_l3v_8mp	Sample_classification	biofilm positive	-0.0313518786512288	0.677370931346392	76	58	0.963215164093489	0.98392946869765
g__OTU_5pb_7dy	Disease2	IBS-C	-0.0861173412798257	2.02507439804738	76	65	0.966200837265932	0.985225886918375
g__OTU_8pf_2or	Sample_classification	biofilm positive	0.0221822612005829	0.527203775473418	76	12	0.966558449060974	0.985225886918375
g__OTU_23e_b2z	Archaea_final	yes	0.014205059344349	0.361820872691575	76	75	0.968794916368643	0.985390974893159
g__OTU_pn9_xxt	Disease2	IBS-C	-0.0462621777335274	1.15838271405718	76	26	0.968257145038333	0.985390974893159
g__OTU_fe5_g8a	Sample_classification	biofilm positive	0.00688232696869798	0.193158247758453	76	8	0.97167839177927	0.987266815176799
g__OTU_tq6_57b	Disease2	IBS	-0.0186469789665051	0.544224652382232	76	76	0.972764638088326	0.987314536521271
g__OTU_2b8_f91	Sample_classification	biofilm positive	-0.00882386731973031	0.311751409740939	76	10	0.977500089364212	0.990005420997869
g__OTU_4py_s5r	Disease2	IBS	-0.0171094080088744	0.590360313613225	76	28	0.976961975759719	0.990005420997869
g__OTU_n3k_04w	Sample_classification	biofilm positive	-0.0143148601186183	0.581057376322884	76	44	0.980415495151352	0.991900660696256
g__OTU_g8f_fqs	Disease2	UC	-0.0251591838907759	1.09669335155639	76	18	0.981762648668379	0.992206932164851
g__OTU_595_pm5	Archaea_final	yes	0.0100906536370147	0.529373298772241	76	20	0.98484626615411	0.994133687531128
g__OTU_9n0_ar3	Sample_classification	biofilm positive	-0.0103156616691643	0.621686578967185	76	42	0.986808491938793	0.994133687531128
g__OTU_ter_b2k	Disease2	UC	0.00885119395562376	0.497720867507293	76	17	0.985862199365881	0.994133687531128
g__OTU_1do_kho	Sample_classification	biofilm positive	-0.00559596399825189	0.433817772428001	76	13	0.989744793295527	0.994287605173849
g__OTU_r4i_7g9	Archaea_final	yes	0.0100131946187058	0.673806189416029	76	21	0.988185631550723	0.994287605173849
g__OTU_sj2_yh2	Disease2	IBS	-0.0052985580871661	0.425549226854482	76	11	0.990101131046801	0.994287605173849
g__OTU_e5k_uqj	Sample_classification	biofilm positive	-0.0065850911071179	0.602007377550615	76	58	0.991303585077549	0.994443934343898
g__OTU_684_3ns	Disease2	IBS-C	0.00403009469051862	0.698941168919012	76	17	0.995415824348923	0.997515857733625
g__OTU_69x_367	Disease2	IBS-C	0.001581157480502	0.921034388845926	76	23	0.99863513993311	0.999687442504167
g__OTU_alt_4oz	Disease2	IBS	-6.59217073468149e-05	0.950605755067094	76	64	0.999944866308755	0.999944866308755
